ml,fold,groundtruth,predicted,TP,FP,dif,fileName
1_sabl,fold_2,1,0,0,0,-1,20230512_153216_jpg.rf.eb0c9677e99c15c65103ae3a612d52d8.jpg
1_sabl,fold_2,16,0,0,0,-16,20230512_144957_jpg.rf.edf44bd7d8feadfc28a3389bd946b805.jpg
1_sabl,fold_2,3,0,0,0,-3,IMG_20230512_145032_jpg.rf.d9c71446c077191b543ca5691d58f022.jpg
1_sabl,fold_2,40,0,0,0,-40,20230512_150324_jpg.rf.3ff2950eb65ac5c31086e53bc4e56ed5.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_151651-0-_jpg.rf.b824f35100b3f7edb1d2a6095c5dfaa2.jpg
1_sabl,fold_2,23,0,0,0,-23,20230512_153141_jpg.rf.613e5b5025183f2520937d9596cdd56a.jpg
1_sabl,fold_2,1,0,0,0,-1,IMG_3846_JPG.rf.6ac47067db06f4b0377dc758d0af3e6e.jpg
1_sabl,fold_2,13,0,0,0,-13,IMG_20230512_145059_jpg.rf.ca7ed19e9dee72856eedaac64c143c22.jpg
1_sabl,fold_2,7,0,0,0,-7,20230512_150118_jpg.rf.995a1787a6672b3228e543351c485407.jpg
1_sabl,fold_2,29,0,0,0,-29,20230512_150102_jpg.rf.992c8db88e8e711f38b63308f2f2ceb0.jpg
1_sabl,fold_2,1,0,0,0,-1,IMG_20230512_153419_jpg.rf.9224e0b2559139217bdba3afdc04378c.jpg
1_sabl,fold_2,13,0,0,0,-13,20230512_153022_jpg.rf.863e7532bc45f9f8755c15b6a24dda83.jpg
1_sabl,fold_2,59,0,0,0,-59,20230512_153358_jpg.rf.97d1a8ba190dcaf1d26753099c80dac6.jpg
1_sabl,fold_2,3,0,0,0,-3,20230512_145406_jpg.rf.b6c696ca3ffd7789f8655f344c1ccd98.jpg
1_sabl,fold_2,3,0,0,0,-3,IMG_4387_JPG.rf.3205816644d251fe12961d17cfe8b818.jpg
1_sabl,fold_2,10,0,0,0,-10,20230512_150020_jpg.rf.6a0dfe027260521f3168f7985b48272f.jpg
1_sabl,fold_2,1,0,0,0,-1,0011_jpg.rf.ef78555de2ee0947227176b9c9b4319b.jpg
1_sabl,fold_2,10,0,0,0,-10,20230512_150229_jpg.rf.db8357bef31fe081f8e5059cfd0c9fb4.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_151743_jpg.rf.6203480990e7a828e8c8e3f743a0053b.jpg
1_sabl,fold_2,6,0,0,0,-6,20230512_145157_jpg.rf.459cfae5642460c5c30e67dd372cadcc.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_145122_jpg.rf.f302914da7ccad75fb2edfd9b9ec0efd.jpg
1_sabl,fold_2,13,0,0,0,-13,IMG_20230512_145118_jpg.rf.d1ef05f6a7704db2945116a966e5bd70.jpg
1_sabl,fold_2,6,0,0,0,-6,20230512_153037_jpg.rf.b93a210f722c0d5464f223e099ec3dce.jpg
1_sabl,fold_2,3,0,0,0,-3,20230512_150758_jpg.rf.8a907872529b09fec41c34fbc4a3c85b.jpg
1_sabl,fold_2,3,0,0,0,-3,20230512_145126_jpg.rf.76790ff28fba433b2868c3becc799204.jpg
1_sabl,fold_2,111,0,0,0,-111,0105_jpg.rf.21f79c1f08ac725f3eafce77e52091e8.jpg
1_sabl,fold_2,3,0,0,0,-3,20230512_145438_jpg.rf.c1caee1e341cc9a711b6cf640a2a8509.jpg
1_sabl,fold_2,4,0,0,0,-4,IMG_20230512_145346_jpg.rf.515d73a420cc0607f0a677c3ec22ea14.jpg
1_sabl,fold_2,4,0,0,0,-4,20230512_145144_jpg.rf.f15cd7a8e403d35924c9a9953ceb0ed2.jpg
1_sabl,fold_2,11,0,0,0,-11,20230512_150030_jpg.rf.6f76526d3409cadbfe960092b45d99ff.jpg
1_sabl,fold_2,14,0,0,0,-14,20230512_151050_jpg.rf.bb1678e3a1546f2d4b401bf96df99936.jpg
1_sabl,fold_2,1,0,0,0,-1,230512_150038_jpg.rf.9ebbdcccc679c75c9dceb5b2e686d104.jpg
1_sabl,fold_2,8,0,0,0,-8,20230512_151748_jpg.rf.fdcf266c293fa03554fecbec46885bcf.jpg
1_sabl,fold_2,4,0,0,0,-4,20230512_145131_jpg.rf.05acfd31fb743167b9795df743ef22b4.jpg
1_sabl,fold_2,5,0,0,0,-5,IMG_20230512_150030_jpg.rf.eb7e32ee807e4ad675ec4b1f485d1194.jpg
1_sabl,fold_2,3,0,0,0,-3,20230512_151026-copia-1-_jpg.rf.25048c6b13b3d64d8a468f548967f5d4.jpg
1_sabl,fold_2,1,0,0,0,-1,IMG_4042_JPG.rf.3b0722af6ff7f5abfc5b80296e0e51a4.jpg
1_sabl,fold_2,1,0,0,0,-1,0230512_145106_jpg.rf.f11d7922f45bb3e9056a0274e877bd6f.jpg
1_sabl,fold_2,4,0,0,0,-4,20230512_145152_jpg.rf.c078905785bf4f39e87ab4dbfeb67b79.jpg
1_sabl,fold_2,2,0,0,0,-2,IMG_20230512_151751_jpg.rf.86507ee6252cc7d41c2fa99c5f84bbc9.jpg
1_sabl,fold_2,8,0,0,0,-8,20230512_145155_jpg.rf.483609701afa99b05a432395c2a1dc59.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_151501_jpg.rf.16af334ffaad29022c4afa8eda4bbb5b.jpg
1_sabl,fold_2,4,0,0,0,-4,20230512_150208_jpg.rf.5e82906cb9373103e9e98ed6a4338a1e.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_151704_jpg.rf.fd83532c35f591e140a380aa12cd8530.jpg
1_sabl,fold_2,4,0,0,0,-4,0230512_145310_jpg.rf.58da36115ae6f33dda807758d87657c9.jpg
1_sabl,fold_2,8,0,0,0,-8,20230512_145134_jpg.rf.5d0f231790df81ba4a0051d2b6752135.jpg
1_sabl,fold_2,4,0,0,0,-4,20230512_150055_jpg.rf.4cc48b2b47552b6368afa5d3491ee008.jpg
1_sabl,fold_2,19,0,0,0,-19,IMG_20230512_150053_jpg.rf.0df30dcd2353d3b9fb7a7df012361881.jpg
1_sabl,fold_2,10,0,0,0,-10,20230512_152215_jpg.rf.a4d9425dfde22fcd54004debebaf80ce.jpg
1_sabl,fold_2,6,0,0,0,-6,20230512_145408_jpg.rf.3d8eeed18535cb95a6e8d1931052f34c.jpg
1_sabl,fold_2,8,0,0,0,-8,20230512_152941_jpg.rf.a2201e1690ef639f51bfe7ce95cec221.jpg
1_sabl,fold_2,3,0,0,0,-3,20230512_151306_jpg.rf.cfe45d7efb4a4c29beccc71f36871b48.jpg
1_sabl,fold_2,1,0,0,0,-1,IMG_20230512_151234_jpg.rf.b19f52712286d372282ee90e4f3a8c24.jpg
1_sabl,fold_2,6,0,0,0,-6,IMG_20230512_145136_jpg.rf.a268e723779ce1a1a30472767d3788c0.jpg
1_sabl,fold_2,4,0,0,0,-4,20230512_145405_jpg.rf.583b8e88a9d9542c857773d30f074199.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_151808_jpg.rf.88493c8cb7d1ddd67bcbdd48f290be76.jpg
1_sabl,fold_2,2,0,0,0,-2,IMG_20230512_151255_jpg.rf.085333bc247d4e08cfef9873bd98d250.jpg
1_sabl,fold_2,14,0,0,0,-14,20230512_145200_jpg.rf.a6508f9b4a5dc4d2e37a648f6f58cad7.jpg
1_sabl,fold_2,5,0,0,0,-5,IMG_20230512_150153_jpg.rf.21455b2b84261cf0a3ce6dd9147d31c2.jpg
1_sabl,fold_2,9,0,0,0,-9,0230512_145438_jpg.rf.8d0faa32dac3b0a8d27ae1876a0db052.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_145023_jpg.rf.b2955fd5ab715016af10f2efa47feb0c.jpg
1_sabl,fold_2,4,0,0,0,-4,IMG_3986_JPG.rf.5f1e1a04a780c294057b3aeb49ce1327.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_151639_jpg.rf.2e5a4b318c40ab84158ba5ef4ab1ae75.jpg
1_sabl,fold_2,2,0,0,0,-2,0010_jpg.rf.5d4cbd2e216fb4306b05f3a979d801a6.jpg
1_sabl,fold_2,61,0,0,0,-61,20230512_153154_jpg.rf.8e0789e24006a0265466d9bf9fdd2d5d.jpg
1_sabl,fold_2,3,0,0,0,-3,IMG_3866_JPG.rf.9976a97a1422b88843b54c8cfe8f8cef.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_145123_jpg.rf.7c684cfce69e0678a5f37aceb8e58703.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_151634_jpg.rf.4af8920897c95556710f5d66b8848580.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_151253_jpg.rf.b5e989a50a5c70e0f8911ebb246c4bd9.jpg
1_sabl,fold_2,6,0,0,0,-6,20230512_153108_jpg.rf.d3d27e961d217f62f45c29eec6d6c2ed.jpg
1_sabl,fold_2,31,0,0,0,-31,0512_150045_jpg.rf.097128a0f4dc3739d053c017dd7fd643.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_145217_jpg.rf.8b4c9e235361be21ec1ef0addc99dc7a.jpg
1_sabl,fold_2,13,0,0,0,-13,20230512_153057_jpg.rf.4d29da76e8c70adbe3707715c3333882.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_145040_jpg.rf.c652c89ab18a37e582fa39fe9f7abdc6.jpg
1_sabl,fold_2,10,0,0,0,-10,IMG_20230512_145100_jpg.rf.e7b035adf2c640d6a600846236b01b19.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_151458_jpg.rf.44033d4e267440e0172a403e2c9b2c2f.jpg
1_sabl,fold_2,1,0,0,0,-1,IMG_4039_JPG.rf.3f78f739ca76cba4136559eee15bdd94.jpg
1_sabl,fold_2,15,0,0,0,-15,IMG_20230512_150039_1_jpg.rf.ffd13d7440dc972309a1f58f33063648.jpg
1_sabl,fold_2,2,0,0,0,-2,0230512_145340_jpg.rf.beb3f9c554344398d6f6007f748edd63.jpg
1_sabl,fold_2,8,0,0,0,-8,IMG_4188_JPG.rf.2b1e9cc2bc82b3d05861cab7bdbfb235.jpg
1_sabl,fold_2,4,0,0,0,-4,IMG_20230512_145231_804_jpg.rf.35d239e095afd813f22e568b66281c10.jpg
1_sabl,fold_2,8,0,0,0,-8,20230512_152333_jpg.rf.901f79538b04a75cfd995edb99dba147.jpg
1_sabl,fold_2,1,0,0,0,-1,IMG_20230512_151122_744_jpg.rf.0203c58a683248c6ba3e7ca2baa5ee22.jpg
1_sabl,fold_2,9,0,0,0,-9,20230512_152403_jpg.rf.21f06ac205b62518bb4ac1c1d05a2bce.jpg
1_sabl,fold_2,21,0,0,0,-21,20230512_150012_jpg.rf.5bc4d2f31a26aab541fdbeb4a437985a.jpg
1_sabl,fold_2,8,0,0,0,-8,20230512_150920_jpg.rf.5224cc7eab4f53f93bdec2d81bba5f0e.jpg
1_sabl,fold_2,7,0,0,0,-7,20230512_145404_jpg.rf.91d448b69a976705a98b28002a84c842.jpg
1_sabl,fold_2,1,0,0,0,-1,0003_jpg.rf.bf7cde9cd5a6dc0cc2ee160ef4121efe.jpg
1_sabl,fold_2,7,0,0,0,-7,IMG_20230512_145054_jpg.rf.b241c4cdeabfff0793bff4970cd95da2.jpg
1_sabl,fold_2,1,0,0,0,-1,20230512_145032-0-_jpg.rf.dc8b664d3fb1425d1783c11f8bcb0068.jpg
1_sabl,fold_2,2,0,0,0,-2,20230512_145316-0-_jpg.rf.6c2d352bf056f852f59df415c04c3b73.jpg
1_sabl,fold_2,6,0,0,0,-6,IMG_4037_JPG.rf.c2e2f236825c2dff84efbeb902eeb29d.jpg
1_sabl,fold_2,2,0,0,0,-2,IMG_3916_JPG.rf.250aee83d82e083052118d5322edb81e.jpg
1_sabl,fold_2,3,0,0,0,-3,20230512_150045_jpg.rf.56868f65f25cf730ad8340c6a67caa9b.jpg
1_sabl,fold_3,3,1,0,1,-2,20230512_145409_jpg.rf.d09685c8c603cbe9e1a20305c3a191ef.jpg
1_sabl,fold_3,6,3,3,0,-3,20230512_150944_jpg.rf.eaecb1ecef20585ed9293d182792536f.jpg
1_sabl,fold_3,9,8,7,1,-1,IMG_20230512_152206_244_jpg.rf.39d59820f61b06056f549a4d3442ac7b.jpg
1_sabl,fold_3,5,5,3,2,0,20230512_151749_jpg.rf.05c1da9e8ad61457f7836f667088adf9.jpg
1_sabl,fold_3,5,4,4,0,-1,0004_jpg.rf.851243b8e41e3a1bd722c5b177c9bf93.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151806_jpg.rf.26383849e96ac2c96291e0c7409e44d2.jpg
1_sabl,fold_3,1,1,1,0,0,0012_jpg.rf.48d09ce5c069b09d1c9d6cf497ff9a97.jpg
1_sabl,fold_3,5,4,3,1,-1,20230512_151026_jpg.rf.d30352bb19624c98cae22d002974b61a.jpg
1_sabl,fold_3,9,6,5,1,-3,20230512_151855_jpg.rf.e3fa630bb03de4788e09724f320ec036.jpg
1_sabl,fold_3,2,0,0,0,-2,20230512_145316_jpg.rf.496d4ed779e1450c242495fa46e36987.jpg
1_sabl,fold_3,4,2,2,0,-2,20230512_153116_jpg.rf.cdd42e1383bc6c130d47f65e21bcc4e6.jpg
1_sabl,fold_3,5,2,2,0,-3,20230512_145437_jpg.rf.0909c9ccb332356410c1a52743b7c7bf.jpg
1_sabl,fold_3,4,0,0,0,-4,20230512_153139_jpg.rf.c012da59f33e990f927df57e0a6a7f6c.jpg
1_sabl,fold_3,3,1,1,0,-2,0031_jpg.rf.895d9050f9dc5640677a308629b20ad8.jpg
1_sabl,fold_3,21,17,15,2,-4,IMG_20230512_152944_jpg.rf.cda9c2160b066ef7e220cf96a991f737.jpg
1_sabl,fold_3,8,8,6,2,0,IMG_4187_JPG.rf.f301f6508b0e93d82808ac4e2f80dab0.jpg
1_sabl,fold_3,1,0,0,0,-1,230512_150212_jpg.rf.3e63a63731d99962cf04897093c61c0e.jpg
1_sabl,fold_3,3,1,1,0,-2,20230512_150056_jpg.rf.c9ae963578e609418dc9e533e5a26adf.jpg
1_sabl,fold_3,7,4,4,0,-3,IMG_20230512_153337_765_jpg.rf.f1a04e6d77f25605da1438e3829fd581.jpg
1_sabl,fold_3,10,5,0,5,-5,0200_jpg.rf.72e8b4790e76291a0c9e6877dd61eef5.jpg
1_sabl,fold_3,4,1,1,0,-3,IMG_20230512_151438_jpg.rf.ff747d9ae06e7829a2e860bb43baf295.jpg
1_sabl,fold_3,1,1,1,0,0,IMG_20230512_145007_395_jpg.rf.b8b6b70654f786328e3fe2f85e949a6f.jpg
1_sabl,fold_3,1,0,0,0,-1,0014_jpg.rf.edb35667570fa3a23afcb19d179ea59d.jpg
1_sabl,fold_3,2,1,0,1,-1,20230512_151640_jpg.rf.4b7574d0b6f05544e5a43a5be4589a6f.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151616_jpg.rf.73b54fe227f3ac8f3da41b5fba2b170a.jpg
1_sabl,fold_3,43,1,1,0,-42,IMG_20230512_150354_jpg.rf.1ed97bfbf8670ca6750d76619dac51ef.jpg
1_sabl,fold_3,1,0,0,0,-1,20230512_145009_jpg.rf.9f8f641e028bed4b2706301af0fb27ee.jpg
1_sabl,fold_3,3,3,2,1,0,20230512_152204_jpg.rf.b0b665cf50c6b54094f4fe1a4a01ecce.jpg
1_sabl,fold_3,4,3,3,0,-1,20230512_145348-0-_jpg.rf.a616aa6a3ced888f83d2044dbd9ec726.jpg
1_sabl,fold_3,9,7,4,3,-2,IMG_20230512_145301_jpg.rf.71b506460c51cef84cbbfdc651695e13.jpg
1_sabl,fold_3,9,3,2,1,-6,20230512_145156_jpg.rf.85e178453eba594f6ce65cebf40de3fb.jpg
1_sabl,fold_3,3,0,0,0,-3,20230512_150025_jpg.rf.0bef8a6273605277f912993bceb28c2c.jpg
1_sabl,fold_3,4,1,1,0,-3,20230512_145130_jpg.rf.51678843234545aa7f95a07feefbe048.jpg
1_sabl,fold_3,1,0,0,0,-1,0230512_145124_jpg.rf.24447141d50bf7957914c622cb19bbc6.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151656_jpg.rf.581bfb229dea559f67a2aa2ac578db62.jpg
1_sabl,fold_3,2,0,0,0,-2,IMG_20230512_145127_jpg.rf.d2db7f78af8d459d1ccab501da8c6fcd.jpg
1_sabl,fold_3,3,2,2,0,-1,IMG_20230512_145110_jpg.rf.d1d01bf0ca4a3344a6bf7d4b94e63c96.jpg
1_sabl,fold_3,2,2,1,1,0,230512_150052_jpg.rf.495fe344c6875f2116d1ef5a0bd92daf.jpg
1_sabl,fold_3,3,0,0,0,-3,IMG_3934_JPG.rf.1b359ac7d45ac33c7623f668cb9731d0.jpg
1_sabl,fold_3,8,1,0,1,-7,IMG_20230512_150231_jpg.rf.764af7adf374d2dee3739d99e3a0d56a.jpg
1_sabl,fold_3,7,4,4,0,-3,IMG_20230512_145110_246_jpg.rf.153877ddf43d3d76a37f64fb0aa5f617.jpg
1_sabl,fold_3,15,3,2,1,-12,20230512_150106_jpg.rf.3025eeb24b28ae43f2ad27872636bbbf.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151113_jpg.rf.b6cd4222d666bbace543a8c77d865f35.jpg
1_sabl,fold_3,2,2,2,0,0,20230512_151756_jpg.rf.6e05ac20e235330456b0b0d06c00138c.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151035_jpg.rf.103e19cb70bac5049a33c63e773d1a79.jpg
1_sabl,fold_3,6,2,2,0,-4,230512_145340_jpg.rf.9fdd58e2d10ba1375e278a07b95c337c.jpg
1_sabl,fold_3,12,3,0,3,-9,20230512_145203_jpg.rf.35ba545e195d0af402a018f91a322dab.jpg
1_sabl,fold_3,11,9,7,2,-2,IMG_20230512_153029_jpg.rf.80e951915c88eafeea885e5fb27b45e8.jpg
1_sabl,fold_3,2,0,0,0,-2,0230512_145130_jpg.rf.faddf96f4d26a63f9284354dd447afd4.jpg
1_sabl,fold_3,13,2,2,0,-11,20230512_145238_jpg.rf.b85535f8851b826fe2e42e26692f5635.jpg
1_sabl,fold_3,9,1,0,1,-8,20230512_153316_jpg.rf.24b77c461257ba1bd947e731de450708.jpg
1_sabl,fold_3,27,1,1,0,-26,20230512_150125_jpg.rf.d10c3232f4247c5514953cf92c7083c5.jpg
1_sabl,fold_3,3,1,1,0,-2,20230512_151438_jpg.rf.9d2b9be770df6ec4ba79d984fe00b8b4.jpg
1_sabl,fold_3,50,6,5,1,-44,0512_150210_jpg.rf.a172e8c839e22e596b7db396b08d63d1.jpg
1_sabl,fold_3,17,6,5,1,-11,20230512_150321_jpg.rf.a5e551cbda2cf857d53bcbd4d60b92c5.jpg
1_sabl,fold_3,1,0,0,0,-1,20230512_151213_jpg.rf.419a445cd8b3392ce737e6b1c6cb0d88.jpg
1_sabl,fold_3,7,7,7,0,0,IMG_20230512_152958_116_jpg.rf.12bbdfc4e9ae5914029f9e97d0fcd224.jpg
1_sabl,fold_3,8,2,2,0,-6,0230512_145231_jpg.rf.f02c6f94b7286a6b59a1c8b2423f5ba8.jpg
1_sabl,fold_3,20,11,10,1,-9,20230512_152944_jpg.rf.3c5b2edc21ab50f9893441607f43f699.jpg
1_sabl,fold_3,10,6,6,0,-4,20230512_152328_jpg.rf.9afc7b5536cb56c41fedd9c22fd78fe4.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151448_jpg.rf.83cf709cf0b2547d212be3a377779599.jpg
1_sabl,fold_3,4,0,0,0,-4,20230512_145151_jpg.rf.1c7cdb8ed83d156aba9a1e8e94becd21.jpg
1_sabl,fold_3,2,1,1,0,-1,0230512_145009_jpg.rf.027a2f31eb1269ab45f13bf35444b96c.jpg
1_sabl,fold_3,24,9,9,0,-15,20230512_153310_jpg.rf.4207c4421e3464536cb4bd47453058d2.jpg
1_sabl,fold_3,1,0,0,0,-1,20230512_145103_jpg.rf.62604473c5e590c815e5d908b8d354a0.jpg
1_sabl,fold_3,2,1,1,0,-1,IMG_20230512_145351_839_jpg.rf.676aa37e025296713a6e39f90d91aa3b.jpg
1_sabl,fold_3,4,3,3,0,-1,20230512_152301-0-_jpg.rf.1afa46256fa26afe6cd36253d167878e.jpg
1_sabl,fold_3,5,4,3,1,-1,IMG_20230512_145310_230_jpg.rf.a3b7f15bfc867ece22ea5c289b0d4b74.jpg
1_sabl,fold_3,12,1,1,0,-11,20230512_150153_jpg.rf.330fb945dbe64ad88c012d6c611ab4e9.jpg
1_sabl,fold_3,9,10,8,2,1,20230512_152315_jpg.rf.e5aebd25c65f9475f8256b49c71ff68a.jpg
1_sabl,fold_3,1,0,0,0,-1,20230512_151304_jpg.rf.820f387501b1325203f72b034ae1ff0a.jpg
1_sabl,fold_3,5,1,0,1,-4,IMG_3842_JPG.rf.4a4a46be5bc0098c5e1314e61ddc11de.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_145219_jpg.rf.0755ac5ed17a2444b92a33aaea06d7a3.jpg
1_sabl,fold_3,16,4,4,0,-12,20230512_150148_jpg.rf.0d501896a72c41b99bfcd956b0436fb3.jpg
1_sabl,fold_3,5,1,0,1,-4,IMG_20230512_145011_556_jpg.rf.00fbb204260504401d5042a1e1cd5b8d.jpg
1_sabl,fold_3,1,0,0,0,-1,IMG_20230512_145336_167_jpg.rf.b667487bd924e740ebac74f50e1e463d.jpg
1_sabl,fold_3,11,7,6,1,-4,20230512_150201_jpg.rf.c4784605e4e8290a39a5a8546b8daf34.jpg
1_sabl,fold_3,14,14,12,2,0,0056_jpg.rf.de05042e164d7742536e2b31f92d3670.jpg
1_sabl,fold_3,1,1,1,0,0,0034_jpg.rf.32acf93f344bd74d2605e49ed3db9e0e.jpg
1_sabl,fold_3,9,1,1,0,-8,0230512_150100_jpg.rf.bac5d1418079223e898fdae8b34c9b0d.jpg
1_sabl,fold_3,2,0,0,0,-2,IMG_3983_JPG.rf.9148c9d4463c4afaf34c762d4c53ead6.jpg
1_sabl,fold_3,13,3,1,2,-10,20230512_150105_jpg.rf.9bb4f73900fecf656a093f8eac337860.jpg
1_sabl,fold_3,4,0,0,0,-4,20230512_145124_jpg.rf.b61b648c127689b8eeb3a43495c3df3e.jpg
1_sabl,fold_3,16,12,12,0,-4,IMG_20230512_152416_jpg.rf.924528612413e225894a24fc2dec0a36.jpg
1_sabl,fold_3,1,2,1,1,1,20230512_152207_jpg.rf.61fece27ba33f3c6fc069a211008dab5.jpg
1_sabl,fold_3,23,2,2,0,-21,_20230512_150225_jpg.rf.9718d11f60b7e396ae6928ae7f14c90b.jpg
1_sabl,fold_3,19,7,6,1,-12,20230512_150239_jpg.rf.e13a84d4d7ec0f7e070c7ccb4fb737b3.jpg
1_sabl,fold_3,4,4,4,0,0,20230512_152346_jpg.rf.a8c2948d3e9aa465d912f3465556eb90.jpg
1_sabl,fold_3,6,3,3,0,-3,20230512_150818_jpg.rf.58c0f3208c48520ddc0588916be6397c.jpg
1_sabl,fold_3,1,1,1,0,0,IMG_20230512_150843_jpg.rf.3c9dacc8aa8ae98bcec98a6b950df819.jpg
1_sabl,fold_3,1,1,0,1,0,IMG_3839_JPG.rf.2b8f533bc337b2b41e4aa08d82c895f0.jpg
1_sabl,fold_3,13,0,0,0,-13,IMG_20230512_150401_jpg.rf.0f4c64f7dd592050ecd9a38797714f40.jpg
1_sabl,fold_3,4,1,0,1,-3,0008_jpg.rf.3fe730c41fdc7b3704f6885ae667338f.jpg
1_sabl,fold_3,7,4,4,0,-3,IMG_20230512_150236_jpg.rf.b127381341df0777f6b90c3d6193ab5f.jpg
1_sabl,fold_3,13,6,5,1,-7,20230512_153104_jpg.rf.e6b0a044d9369e49df9c83ed02c5f924.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151446_jpg.rf.e46015a969282d2959dba6262188eb21.jpg
1_sabl,fold_3,1,1,1,0,0,IMG_4046_JPG.rf.5365cbd02513c386b454d943407c56e0.jpg
1_sabl,fold_3,7,3,3,0,-4,IMG_20230512_150841_155_jpg.rf.8f074ff9aa19c6cf12ce37edaace8c77.jpg
1_sabl,fold_3,3,1,1,0,-2,20230512_145122-0-_jpg.rf.7f7266ca36660b1ab4d0a4f2a704a54e.jpg
1_sabl,fold_3,3,4,4,0,1,20230512_151620_jpg.rf.ced9071f82dc586dd5ac71f5fae00dc4.jpg
1_sabl,fold_3,1,1,1,0,0,20230512_151655_jpg.rf.1681dccfc685ad40e584cad62c4f6b8e.jpg
1_sabl,fold_3,8,2,2,0,-6,0230512_145235_jpg.rf.20bb212232c9b2421611218796835da2.jpg
1_sabl,fold_3,13,2,1,1,-11,20230512_151008_jpg.rf.0cd6367e8494296811c3d1a88e22360b.jpg
1_sabl,fold_3,12,12,12,0,0,IMG_20230512_152352_jpg.rf.2c7ab0d8791aacf1c20aa134ddf7f9ed.jpg
1_sabl,fold_3,2,2,1,1,0,IMG_20230512_151034_jpg.rf.d8d2ab03b8a59931929429b4bc8c7106.jpg
1_sabl,fold_3,12,2,1,1,-10,IMG_20230512_150124_jpg.rf.fef0579e7a6b4c283294de15512f524a.jpg
1_sabl,fold_3,7,1,0,1,-6,20230512_150027_jpg.rf.787439d34fc22269c3ab90e55ea595ed.jpg
1_sabl,fold_3,3,3,2,1,0,20230512_151627_jpg.rf.9dc28340fd04ffea8cf28dd5e51283d6.jpg
1_sabl,fold_3,4,2,2,0,-2,IMG_20230512_151218_jpg.rf.10b21ddd648ad67d1f264e8b99ead4d4.jpg
1_sabl,fold_3,37,6,6,0,-31,IMG_20230512_150249_jpg.rf.61bc4fbd0c49a88a29443f72cc742e3b.jpg
1_sabl,fold_3,6,1,0,1,-5,20230512_150023_jpg.rf.06c0ade806a1d3e688bc144ef13dbaf8.jpg
1_sabl,fold_3,8,2,2,0,-6,20230512_150210_jpg.rf.e4435f297c285583a73370f97d9cef80.jpg
1_sabl,fold_3,8,5,5,0,-3,IMG_4089_JPG.rf.7967cd5700ba2e9b62aa13ecaa3a28b1.jpg
1_sabl,fold_3,0,6,0,6,6,0031_jpg.rf.00b387ba75b602a79b19e9003038b8ea.jpg
1_sabl,fold_3,3,2,2,0,-1,IMG_4196_JPG.rf.66adce382a697aad33bcbc7ab8814677.jpg
1_sabl,fold_3,26,3,2,1,-23,0512_150111_jpg.rf.d4cf10c518eff125048b590e0a4605cb.jpg
1_sabl,fold_3,2,2,2,0,0,IMG_20230512_151827_jpg.rf.e428f11ebc690c01de13c493aaf89f10.jpg
1_sabl,fold_3,4,1,1,0,-3,0009_jpg.rf.14ae6cb384f301625cca9baa804d99e2.jpg
1_sabl,fold_3,6,2,2,0,-4,IMG_20230512_145423_jpg.rf.f32325604574f1dc3efee2c645d2272b.jpg
1_sabl,fold_3,8,0,0,0,-8,20230512_150140_jpg.rf.b2c7162d38d1696ac9436b4c5de3c5bd.jpg
1_sabl,fold_3,3,1,0,1,-2,20230512_145132_jpg.rf.b2c282982621d398e0a5b6f181a8e8c1.jpg
1_sabl,fold_3,18,14,14,0,-4,20230512_153054_jpg.rf.acae07a63d6f22a0dc7fca55cf6b2d89.jpg
1_sabl,fold_3,5,5,4,1,0,0005_jpg.rf.619937b06bbe7d217806b697a9eaf55e.jpg
1_sabl,fold_3,2,1,0,1,-1,230512_150120_jpg.rf.1f7889194211bdac4259fdcd65e2af46.jpg
1_sabl,fold_3,17,6,5,1,-11,IMG_20230512_150215_jpg.rf.9b54f4c34af6ee37c5ada817e2111c19.jpg
1_sabl,fold_3,3,2,0,2,-1,20230512_145242_jpg.rf.88c3024b1c64b0b6b0db5dddea0bbe0e.jpg
1_sabl,fold_3,17,7,5,2,-10,0230512_145032_jpg.rf.e9aeb44392fbee708cc4bb450582bc0f.jpg
1_sabl,fold_3,1,0,0,0,-1,0001_jpg.rf.a9b41d3e1ed49082f175c1d3de0b732e.jpg
